,box,angry,disgust,fear,happy,sad,surprise,neutral
303,[385  84  62  62],0.17,0.01,0.02,0.42,0.12,0.0,0.26
304,[384  83  63  63],0.29,0.01,0.03,0.21,0.2,0.01,0.24
305,[385  83  63  63],0.3,0.02,0.04,0.23,0.19,0.01,0.21
306,[384  82  65  65],0.36,0.0,0.02,0.53,0.05,0.0,0.04
307,[384  82  65  65],0.56,0.0,0.04,0.28,0.09,0.01,0.02
308,[385  82  64  64],0.27,0.0,0.02,0.64,0.05,0.01,0.02
309,[385  82  64  64],0.22,0.0,0.02,0.69,0.04,0.01,0.02
310,[385  82  65  65],0.44,0.0,0.02,0.44,0.07,0.01,0.02
311,[386  82  65  65],0.23,0.0,0.01,0.7,0.03,0.01,0.01
312,[387  82  64  64],0.19,0.0,0.02,0.69,0.07,0.01,0.02
313,[388  82  64  64],0.13,0.0,0.01,0.82,0.03,0.01,0.01
314,[388  82  65  65],0.16,0.0,0.01,0.81,0.01,0.0,0.01
315,[388  82  65  65],0.1,0.0,0.0,0.88,0.01,0.0,0.01
316,[389  82  65  65],0.07,0.0,0.01,0.9,0.01,0.0,0.01
317,[389  82  65  65],0.09,0.0,0.01,0.87,0.01,0.01,0.01
318,[391  82  65  65],0.16,0.0,0.01,0.76,0.04,0.0,0.01
319,[392  82  65  65],0.16,0.0,0.01,0.77,0.03,0.01,0.02
320,[392  81  65  65],0.08,0.0,0.01,0.86,0.02,0.01,0.03
321,[392  81  65  65],0.08,0.0,0.01,0.85,0.02,0.01,0.02
322,[394  82  65  65],0.24,0.01,0.02,0.62,0.07,0.01,0.02
323,[395  82  66  66],0.26,0.0,0.03,0.64,0.05,0.01,0.02
324,[396  81  66  66],0.06,0.0,0.0,0.88,0.03,0.0,0.02
325,[398  82  66  66],0.12,0.01,0.02,0.62,0.13,0.0,0.09
326,[399  82  66  66],0.26,0.04,0.05,0.2,0.24,0.01,0.21
327,[399  82  66  66],0.27,0.04,0.04,0.2,0.21,0.01,0.22
328,[399  82  66  66],0.59,0.01,0.07,0.04,0.16,0.02,0.1
329,[400  82  66  66],0.36,0.01,0.07,0.06,0.2,0.01,0.29
330,[400  81  66  66],0.34,0.01,0.13,0.0,0.31,0.01,0.18
331,[399  82  65  65],0.41,0.01,0.18,0.0,0.28,0.01,0.11
332,[398  81  67  67],0.67,0.0,0.11,0.01,0.13,0.04,0.05
333,[398  81  67  67],0.67,0.0,0.11,0.01,0.13,0.04,0.04
334,[398  84  64  64],0.75,0.0,0.1,0.0,0.12,0.01,0.02
335,[396  84  66  66],0.63,0.0,0.1,0.0,0.22,0.01,0.05
336,[395  86  65  65],0.66,0.0,0.12,0.0,0.18,0.0,0.03
337,[393  88  66  66],0.34,0.0,0.17,0.0,0.47,0.0,0.02
338,[391  88  68  68],0.52,0.0,0.13,0.0,0.32,0.0,0.03
339,[390  87  70  70],0.36,0.0,0.12,0.0,0.48,0.0,0.04
340,[390  90  66  66],0.31,0.0,0.13,0.0,0.5,0.0,0.05
341,[391  90  66  66],0.2,0.01,0.16,0.01,0.57,0.0,0.06
342,[390  90  66  66],0.17,0.01,0.16,0.0,0.62,0.0,0.04
343,[388  89  67  67],0.3,0.01,0.16,0.01,0.47,0.0,0.05
344,[388  89  67  67],0.27,0.01,0.16,0.0,0.49,0.0,0.06
345,[387  89  68  68],0.14,0.0,0.15,0.0,0.63,0.0,0.07
346,[388  89  68  68],0.11,0.0,0.13,0.01,0.69,0.0,0.06
347,[387  88  68  68],0.17,0.01,0.17,0.0,0.61,0.0,0.05
348,[386  88  68  68],0.14,0.01,0.12,0.0,0.66,0.0,0.07
349,[386  88  69  69],0.14,0.0,0.15,0.01,0.61,0.0,0.09
350,[386  88  68  68],0.21,0.02,0.11,0.01,0.57,0.0,0.08
351,[385  88  68  68],0.22,0.0,0.08,0.0,0.6,0.0,0.09
352,[385  87  69  69],0.19,0.01,0.08,0.0,0.64,0.0,0.08
353,[383  86  70  70],0.11,0.0,0.07,0.0,0.76,0.0,0.05
