,box,angry,disgust,fear,happy,sad,surprise,neutral
3139,[ 56 105 249 249],0.04,0.0,0.03,0.48,0.2,0.0,0.25
3140,[ 55 106 250 250],0.03,0.0,0.02,0.55,0.14,0.0,0.25
3141,[ 54 104 252 252],0.04,0.0,0.03,0.56,0.17,0.0,0.2
3142,[ 54 104 253 253],0.02,0.0,0.02,0.62,0.13,0.0,0.21
3143,[ 52 102 256 256],0.03,0.0,0.02,0.5,0.16,0.0,0.29
3144,[ 52 103 256 256],0.02,0.0,0.02,0.53,0.14,0.0,0.28
3145,[ 52 105 255 255],0.05,0.0,0.03,0.48,0.18,0.0,0.26
3146,[ 52 106 253 253],0.04,0.0,0.03,0.48,0.21,0.0,0.23
3147,[ 53 108 251 251],0.03,0.0,0.02,0.59,0.14,0.0,0.21
3148,[ 53 109 250 250],0.04,0.0,0.03,0.58,0.16,0.0,0.18
3149,[ 53 109 249 249],0.04,0.0,0.02,0.67,0.16,0.0,0.11
3150,[ 50 108 251 251],0.07,0.0,0.04,0.53,0.26,0.0,0.08
3151,[ 48 108 253 253],0.07,0.0,0.04,0.62,0.14,0.01,0.11
3152,[ 50 107 253 253],0.04,0.0,0.03,0.61,0.16,0.0,0.15
3153,[ 51 108 252 252],0.03,0.0,0.03,0.65,0.11,0.01,0.17
3154,[ 53 108 252 252],0.02,0.0,0.01,0.76,0.05,0.01,0.15
3155,[ 53 108 252 252],0.03,0.0,0.03,0.49,0.21,0.0,0.23
3156,[ 55 108 251 251],0.04,0.0,0.02,0.57,0.13,0.0,0.23
3157,[ 59 111 249 249],0.04,0.0,0.03,0.6,0.13,0.0,0.19
3158,[ 60 111 249 249],0.11,0.0,0.07,0.41,0.16,0.0,0.25
3159,[ 61 113 247 247],0.14,0.01,0.09,0.15,0.29,0.0,0.31
3160,[ 57 113 248 248],0.11,0.02,0.06,0.25,0.17,0.0,0.39
3161,[ 57 113 248 248],0.12,0.02,0.06,0.15,0.26,0.0,0.39
3162,[ 55 111 251 251],0.13,0.01,0.05,0.18,0.18,0.0,0.44
3163,[ 58 111 249 249],0.09,0.01,0.07,0.12,0.25,0.0,0.45
3164,[ 60 113 244 244],0.05,0.01,0.06,0.29,0.12,0.0,0.48
3165,[ 59 111 246 246],0.05,0.0,0.05,0.19,0.16,0.0,0.56
3166,[ 59 110 248 248],0.08,0.01,0.09,0.14,0.24,0.01,0.44
3167,[ 60 108 248 248],0.1,0.0,0.11,0.09,0.25,0.01,0.43
3168,[ 61 108 247 247],0.14,0.0,0.11,0.15,0.22,0.01,0.36
3169,[ 63 108 245 245],0.12,0.0,0.06,0.11,0.16,0.0,0.54
3170,[ 62 107 244 244],0.11,0.0,0.03,0.08,0.15,0.0,0.62
3171,[ 65 107 239 239],0.11,0.0,0.15,0.03,0.2,0.0,0.5
3172,[ 65 109 238 238],0.14,0.0,0.08,0.03,0.15,0.0,0.6
3173,[ 62 108 239 239],0.08,0.0,0.02,0.07,0.14,0.0,0.68
3174,[ 61 106 240 240],0.15,0.0,0.07,0.04,0.19,0.0,0.54
3175,[ 61 104 241 241],0.1,0.0,0.1,0.07,0.23,0.0,0.49
3176,[ 57 103 247 247],0.11,0.0,0.06,0.14,0.18,0.0,0.51
3177,[ 58 102 246 246],0.13,0.0,0.21,0.07,0.31,0.01,0.27
3178,[ 56 103 247 247],0.12,0.0,0.14,0.07,0.43,0.0,0.23
3179,[ 59 104 245 245],0.16,0.0,0.15,0.06,0.43,0.0,0.19
3180,[ 60 105 244 244],0.07,0.0,0.04,0.07,0.17,0.0,0.65
3181,[ 60 104 244 244],0.04,0.0,0.02,0.11,0.15,0.0,0.67
3182,[ 62 104 242 242],0.04,0.0,0.02,0.22,0.09,0.0,0.63
3183,[ 63 105 241 241],0.06,0.0,0.03,0.17,0.1,0.0,0.63
3184,[ 65 106 242 242],0.06,0.0,0.04,0.17,0.1,0.0,0.63
3185,[ 62 107 245 245],0.07,0.0,0.03,0.17,0.12,0.0,0.61
3186,[ 61 106 246 246],0.06,0.0,0.03,0.19,0.12,0.0,0.6
3187,[ 62 106 245 245],0.08,0.01,0.04,0.14,0.18,0.0,0.55
3188,[ 62 106 244 244],0.1,0.0,0.08,0.09,0.19,0.0,0.54
3189,[ 60 107 245 245],0.05,0.0,0.03,0.22,0.11,0.0,0.59
3190,[ 60 106 244 244],0.04,0.0,0.01,0.32,0.07,0.0,0.56
3191,[ 60 105 246 246],0.02,0.0,0.01,0.18,0.05,0.0,0.74
3192,[ 59 106 247 247],0.03,0.0,0.01,0.33,0.05,0.0,0.57
3193,[ 63 109 242 242],0.1,0.0,0.13,0.09,0.25,0.01,0.43
3194,[ 60 108 247 247],0.19,0.0,0.14,0.08,0.31,0.01,0.26
3195,[ 58 105 250 250],0.16,0.0,0.13,0.1,0.29,0.01,0.32
3196,[ 60 108 245 245],0.07,0.01,0.12,0.03,0.59,0.0,0.19
3197,[ 62 108 244 244],0.09,0.01,0.12,0.02,0.67,0.0,0.1
3198,[ 60 106 246 246],0.12,0.01,0.11,0.03,0.65,0.0,0.08
3199,[ 59 105 248 248],0.14,0.01,0.11,0.09,0.58,0.0,0.08
3200,[ 60 105 247 247],0.09,0.0,0.09,0.2,0.47,0.0,0.15
3201,[ 59 105 249 249],0.08,0.0,0.06,0.28,0.4,0.0,0.17
3202,[ 59 105 250 250],0.05,0.0,0.04,0.45,0.22,0.01,0.22
3203,[ 60 105 250 250],0.05,0.0,0.06,0.17,0.52,0.01,0.19
3204,[ 61 105 249 249],0.05,0.0,0.08,0.14,0.58,0.0,0.14
3205,[ 63 107 249 249],0.04,0.0,0.1,0.08,0.44,0.0,0.33
3206,[ 63 110 246 246],0.05,0.0,0.16,0.04,0.22,0.02,0.51
3207,[ 65 111 242 242],0.04,0.0,0.13,0.02,0.16,0.01,0.64
3208,[ 60 113 240 240],0.05,0.01,0.1,0.04,0.09,0.01,0.69
3209,[ 52 112 242 242],0.07,0.03,0.1,0.04,0.12,0.01,0.63
3210,[ 48 118 235 235],0.12,0.06,0.14,0.05,0.19,0.01,0.42
3211,[ 41 117 234 234],0.14,0.05,0.09,0.04,0.2,0.01,0.47
3212,[ 37 119 230 230],0.22,0.01,0.08,0.03,0.32,0.03,0.31
3213,[ 27 116 241 241],0.16,0.02,0.08,0.04,0.28,0.07,0.35
3214,[ 26 112 245 245],0.16,0.02,0.08,0.12,0.3,0.05,0.27
3215,[ 29 116 238 238],0.08,0.01,0.07,0.05,0.5,0.05,0.23
3216,[ 29 111 246 246],0.09,0.01,0.11,0.37,0.32,0.06,0.03
3217,[ 27 110 251 251],0.04,0.0,0.01,0.91,0.02,0.01,0.0
3218,[ 33 113 245 245],0.05,0.0,0.02,0.86,0.04,0.02,0.0
3219,[ 33 109 248 248],0.05,0.0,0.02,0.83,0.08,0.01,0.0
3220,[ 36 112 244 244],0.03,0.0,0.03,0.83,0.07,0.01,0.01
3221,[ 34 111 251 251],0.02,0.0,0.01,0.95,0.02,0.01,0.0
3222,[ 35 112 248 248],0.01,0.0,0.01,0.92,0.03,0.0,0.03
3223,[ 35 113 245 245],0.02,0.0,0.01,0.86,0.08,0.0,0.03
3224,[ 38 112 246 246],0.04,0.01,0.01,0.78,0.09,0.0,0.06
3225,[ 41 114 246 246],0.12,0.01,0.05,0.36,0.39,0.0,0.06
3226,[ 43 109 251 251],0.03,0.0,0.02,0.58,0.11,0.0,0.25
3227,[ 49 110 246 246],0.02,0.0,0.01,0.62,0.07,0.0,0.28
3228,[ 46 109 248 248],0.06,0.01,0.03,0.56,0.13,0.0,0.21
3229,[ 42 109 250 250],0.07,0.01,0.04,0.42,0.17,0.0,0.29
3230,[ 40 107 249 249],0.13,0.01,0.07,0.31,0.31,0.0,0.17
3231,[ 39 105 251 251],0.14,0.02,0.07,0.24,0.38,0.0,0.15
3232,[ 41 105 248 248],0.1,0.02,0.08,0.38,0.33,0.0,0.09
3233,[ 43 105 247 247],0.08,0.0,0.04,0.23,0.25,0.0,0.4
3234,[ 48 105 244 244],0.09,0.02,0.08,0.12,0.22,0.0,0.46
3235,[ 50 103 245 245],0.1,0.01,0.08,0.09,0.26,0.0,0.45
3236,[ 48 102 248 248],0.19,0.01,0.17,0.16,0.35,0.01,0.13
3237,[ 48  97 251 251],0.24,0.01,0.1,0.29,0.27,0.01,0.09
3238,[ 51  97 246 246],0.17,0.02,0.08,0.47,0.21,0.0,0.05
3239,[ 52  94 247 247],0.13,0.01,0.04,0.48,0.27,0.0,0.06
3240,[ 51  92 249 249],0.15,0.01,0.06,0.5,0.24,0.01,0.04
3241,[ 52  95 248 248],0.11,0.01,0.07,0.58,0.2,0.0,0.03
3242,[ 52  95 248 248],0.05,0.0,0.02,0.76,0.09,0.0,0.08
3243,[ 52  95 249 249],0.02,0.0,0.01,0.9,0.03,0.0,0.04
3244,[ 52  97 247 247],0.04,0.0,0.02,0.83,0.06,0.0,0.05
3245,[ 53 100 246 246],0.13,0.0,0.09,0.4,0.21,0.0,0.15
3246,[ 53 101 246 246],0.05,0.01,0.09,0.14,0.2,0.0,0.52
3247,[ 54 100 247 247],0.11,0.01,0.12,0.1,0.22,0.0,0.44
3248,[ 56 101 245 245],0.11,0.0,0.11,0.08,0.19,0.0,0.5
